epoch;accuracy;loss;val_accuracy;val_loss
67;0.7242000102996826;0.5712161660194397;0.7346799969673157;0.5592969655990601
68;0.7247066497802734;0.5714367032051086;0.7251999974250793;0.5543164610862732
69;0.7237511277198792;0.5726062655448914;0.733240008354187;0.5478347539901733
70;0.7235199809074402;0.5709629058837891;0.6530799865722656;0.7670958042144775
71;0.7242311239242554;0.5713812112808228;0.6832000017166138;0.6196788549423218
72;0.7238133549690247;0.5719777345657349;0.7226799726486206;0.5530555248260498
73;0.7237333059310913;0.5713596940040588;0.7285199761390686;0.5584670305252075
74;0.7237111330032349;0.5727816224098206;0.7093600034713745;0.5860350131988525
75;0.7250444293022156;0.5709397196769714;0.7324399948120117;0.5508525967597961
76;0.724133312702179;0.571654736995697;0.7288399934768677;0.5826027989387512
77;0.7223955392837524;0.5724732875823975;0.7323200106620789;0.5512071847915649
78;0.7244488596916199;0.5713590979576111;0.7333199977874756;0.5508043169975281
79;0.7240710854530334;0.5718445181846619;0.7309600114822388;0.5557348728179932
80;0.7239199876785278;0.5713170766830444;0.7366399765014648;0.5590682625770569
81;0.7225688695907593;0.5728342533111572;0.7180399894714355;0.5771635174751282
82;0.7242311239242554;0.5711023807525635;0.7389199733734131;0.55291348695755
83;0.7243022322654724;0.5726009011268616;0.7280399799346924;0.561581552028656
84;0.7235244512557983;0.5716040730476379;0.7253599762916565;0.5553719401359558
85;0.7219333052635193;0.5734255909919739;0.7393199801445007;0.5512815117835999
86;0.7238222360610962;0.5719075798988342;0.7330399751663208;0.5469754338264465
87;0.7232711315155029;0.5722009539604187;0.7387599945068359;0.5680778622627258
88;0.7236355543136597;0.572018027305603;0.7150400280952454;0.5710950493812561
89;0.7227289080619812;0.5719705820083618;0.7187600135803223;0.5576919317245483
90;0.7228088974952698;0.5717393159866333;0.7377200126647949;0.5495143532752991
91;0.7241777777671814;0.5710786581039429;0.7244399785995483;0.573880136013031
92;0.7240177989006042;0.5720986723899841;0.7348399758338928;0.5719631910324097
93;0.7231555581092834;0.5723150968551636;0.724399983882904;0.5559012293815613
94;0.723497748374939;0.5724308490753174;0.7268000245094299;0.553032398223877
95;0.7246933579444885;0.5725449323654175;0.7388399839401245;0.5611741542816162
96;0.7241911292076111;0.5704715251922607;0.7373600006103516;0.5506992340087891
97;0.7226799726486206;0.5716748237609863;0.7359600067138672;0.5746884942054749
98;0.7226577997207642;0.572182834148407;0.7328799962997437;0.5562573075294495
99;0.7226755619049072;0.5714197754859924;0.734000027179718;0.55364990234375
100;0.7227421998977661;0.5709901452064514;0.7161200046539307;0.565805196762085
101;0.723497748374939;0.5722219347953796;0.7372000217437744;0.567347526550293
102;0.7225111126899719;0.5712890028953552;0.7281200289726257;0.558158278465271
103;0.723235547542572;0.5716313719749451;0.7365999817848206;0.5503051280975342
104;0.723537802696228;0.5710726976394653;0.7249600291252136;0.5788614749908447
105;0.7247599959373474;0.5700454711914062;0.7142400145530701;0.5629541873931885
106;0.7238577604293823;0.5712680816650391;0.7336400151252747;0.5548539161682129
107;0.7233866453170776;0.5711933970451355;0.7356799840927124;0.5621978640556335
108;0.7233111262321472;0.5716995000839233;0.7107999920845032;0.5611634850502014
109;0.7236444354057312;0.5717813968658447;0.7207599878311157;0.5707313418388367
110;0.7230799794197083;0.5713306069374084;0.7293199896812439;0.5700560808181763
111;0.7232000231742859;0.5721374154090881;0.7317600250244141;0.551441490650177
112;0.7228711247444153;0.5719810724258423;0.7243199944496155;0.5616345405578613
113;0.7231689095497131;0.5722172260284424;0.7319200038909912;0.5530305504798889
114;0.7243733406066895;0.5715212821960449;0.7346400022506714;0.5677664279937744
115;0.7242977619171143;0.5710417032241821;0.7134000062942505;0.575907826423645
116;0.723235547542572;0.5713087916374207;0.6874399781227112;0.6324222683906555
117;0.7235155701637268;0.57161545753479;0.7274399995803833;0.5494707226753235
118;0.7243199944496155;0.5707410573959351;0.6637200117111206;0.734610378742218
119;0.7238799929618835;0.5721574425697327;0.7177199721336365;0.5651898384094238
120;0.7235599756240845;0.5711817145347595;0.7282400131225586;0.5677038431167603
121;0.7237866520881653;0.5721349120140076;0.7396000027656555;0.5510247349739075
122;0.7235155701637268;0.571722149848938;0.7291600108146667;0.5540158748626709
123;0.7230355739593506;0.5714031457901001;0.7161200046539307;0.5633576512336731
124;0.723817765712738;0.5706545114517212;0.7297599911689758;0.5634965896606445
125;0.7240355610847473;0.5718502998352051;0.7312399744987488;0.551418662071228
126;0.7234755754470825;0.5706302523612976;0.7113199830055237;0.6032775640487671
127;0.7227200269699097;0.5726220011711121;0.7327200174331665;0.5543015003204346
128;0.7239866852760315;0.5706607103347778;0.712440013885498;0.6314817667007446
129;0.7244889140129089;0.572417140007019;0.7298799753189087;0.5568233728408813
130;0.7238977551460266;0.5703031420707703;0.7195600271224976;0.5617442727088928
131;0.7229777574539185;0.5719394683837891;0.7330399751663208;0.5713925957679749
132;0.7233688831329346;0.5719069242477417;0.7254400253295898;0.5509535074234009
133;0.7229955792427063;0.5713486671447754;0.7286800146102905;0.5616296529769897
134;0.7234799861907959;0.5722125172615051;0.73580002784729;0.5536730289459229
135;0.7227511405944824;0.5703544616699219;0.7320399880409241;0.555064857006073
136;0.7251288890838623;0.5703945755958557;0.7312800288200378;0.5579591393470764
137;0.7236310839653015;0.5714717507362366;0.7268800139427185;0.5507088303565979
138;0.7226622104644775;0.5716374516487122;0.7301200032234192;0.5755398869514465
139;0.7242488861083984;0.5706386566162109;0.7359600067138672;0.5596832633018494
140;0.7234355807304382;0.5715683102607727;0.7265999913215637;0.5863536596298218
141;0.7240577936172485;0.5712860822677612;0.7166799902915955;0.5642727613449097
142;0.7235599756240845;0.5711057186126709;0.7289199829101562;0.5550943613052368
143;0.7224177718162537;0.5717077255249023;0.7253999710083008;0.5560410022735596
144;0.7241644263267517;0.5712379217147827;0.7300800085067749;0.5539917349815369
145;0.7230755686759949;0.572039008140564;0.7341600060462952;0.5571725964546204
146;0.7240355610847473;0.571381688117981;0.7323600053787231;0.5481399893760681
147;0.723800003528595;0.5717149376869202;0.7103999853134155;0.5719549059867859
148;0.7242666482925415;0.5708522200584412;0.7341200113296509;0.5543340444564819
149;0.7231555581092834;0.5720313191413879;0.7266799807548523;0.5524401068687439
150;0.7240755558013916;0.5714035034179688;0.7113199830055237;0.5702841281890869
151;0.7242533564567566;0.5713476538658142;0.7341600060462952;0.5763425230979919
152;0.7229333519935608;0.5718643665313721;0.7113199830055237;0.5705211162567139
153;0.7230177521705627;0.5717754364013672;0.711080014705658;0.5748488903045654
154;0.7234755754470825;0.5715804100036621;0.7202000021934509;0.5891324877738953
155;0.7226178050041199;0.571056604385376;0.7380800247192383;0.5502930283546448
156;0.7235510945320129;0.5709867477416992;0.73471999168396;0.5480429530143738
157;0.7239511013031006;0.5716042518615723;0.7386800050735474;0.5633076429367065
158;0.7227289080619812;0.5707416534423828;0.7309600114822388;0.5492992401123047
159;0.7233333587646484;0.5709229111671448;0.7381200194358826;0.5624299645423889
160;0.7230666875839233;0.571598470211029;0.7332800030708313;0.571510374546051
161;0.7237422466278076;0.5710619688034058;0.7374399900436401;0.5657889246940613
162;0.723537802696228;0.5713868737220764;0.7229200005531311;0.5717230439186096
163;0.7238888740539551;0.5706274509429932;0.7119200229644775;0.572944164276123
164;0.7236044406890869;0.571570634841919;0.7221999764442444;0.5542445778846741
165;0.7238577604293823;0.571506142616272;0.7222800254821777;0.5570266246795654
166;0.7236266732215881;0.5715000033378601;0.7395200133323669;0.5583792924880981
167;0.7246266603469849;0.5709418058395386;0.7035999894142151;0.5950297713279724
168;0.722955584526062;0.5710984468460083;0.7253599762916565;0.5632644295692444
169;0.7232400178909302;0.5719798803329468;0.7157999873161316;0.5646716952323914
170;0.7241289019584656;0.5715892910957336;0.7441200017929077;0.5525144934654236
171;0.7233822345733643;0.5718902945518494;0.7305999994277954;0.5530408024787903
172;0.7235422134399414;0.5713251829147339;0.7449600100517273;0.5620951652526855
173;0.7231510877609253;0.572399914264679;0.7247999906539917;0.5582552552223206
174;0.7234399914741516;0.5709463357925415;0.740559995174408;0.5648794770240784
175;0.7251466512680054;0.5711013078689575;0.7400400042533875;0.5466658473014832
176;0.7242266535758972;0.5719151496887207;0.7195199728012085;0.5600692629814148
177;0.7249955534934998;0.5697776079177856;0.7171199917793274;0.5648336410522461
178;0.7239377498626709;0.5721282362937927;0.7313600182533264;0.5477890968322754
179;0.7234399914741516;0.5707052946090698;0.7161200046539307;0.5600476264953613
180;0.7231555581092834;0.5716519355773926;0.7211599946022034;0.5619516968727112
181;0.7234222292900085;0.5718610286712646;0.6921600103378296;0.6369274854660034
182;0.7235599756240845;0.571747899055481;0.7200400233268738;0.5598597526550293
183;0.7238666415214539;0.5711554288864136;0.6614400148391724;0.7776552438735962
184;0.7238044738769531;0.570448637008667;0.7371600270271301;0.5491488575935364
185;0.7245821952819824;0.5722624659538269;0.7235199809074402;0.5617071986198425
186;0.7242088913917542;0.571012556552887;0.7293199896812439;0.5555333495140076
187;0.7240133285522461;0.5714018940925598;0.7239599823951721;0.5885521769523621
188;0.7237733602523804;0.5715084075927734;0.722760021686554;0.5733107328414917
189;0.723360002040863;0.5716225504875183;0.7348399758338928;0.5853519439697266
190;0.7241021990776062;0.5709078907966614;0.7283599972724915;0.5550634860992432
191;0.723235547542572;0.572252631187439;0.7319599986076355;0.5503042340278625
192;0.7223688960075378;0.5709161162376404;0.7246000170707703;0.5514640212059021
193;0.7235599756240845;0.5719862580299377;0.7235599756240845;0.5546337366104126
194;0.7234177589416504;0.5711214542388916;0.7117199897766113;0.5908697247505188
195;0.7226889133453369;0.5720600485801697;0.7168400287628174;0.5740782618522644
196;0.7237155437469482;0.5710926651954651;0.6901599764823914;0.5961886048316956
197;0.7232444286346436;0.5715655088424683;0.7307999730110168;0.5787213444709778
198;0.7238399982452393;0.5702768564224243;0.7252799868583679;0.5492821335792542
199;0.7238844633102417;0.5717272162437439;0.6990000009536743;0.6029230952262878
200;0.7239599823951721;0.5709311366081238;0.7332800030708313;0.564985990524292
201;0.7241733074188232;0.5715845823287964;0.7297199964523315;0.5474228262901306
202;0.723995566368103;0.5709590911865234;0.7116000056266785;0.5694901347160339
203;0.723800003528595;0.5718249082565308;0.728879988193512;0.5540676712989807
204;0.7232844233512878;0.5711584091186523;0.7308800220489502;0.5710846185684204
205;0.7231555581092834;0.5715001225471497;0.72843998670578;0.5516210794448853
206;0.7239599823951721;0.5699838995933533;0.7388799786567688;0.5596135258674622
207;0.7245422005653381;0.5707206726074219;0.7320799827575684;0.5480308532714844
208;0.7239733338356018;0.5709360241889954;0.6932799816131592;0.6128718256950378
209;0.723693311214447;0.5713244080543518;0.733680009841919;0.5523009300231934
210;0.7238933444023132;0.571384072303772;0.7356799840927124;0.5498164296150208
211;0.7239288687705994;0.5705859065055847;0.7315599918365479;0.5544356107711792
212;0.7234222292900085;0.5711877942085266;0.7372400164604187;0.5528169870376587
213;0.72334223985672;0.5712581276893616;0.7310400009155273;0.5493940114974976
214;0.7224311232566833;0.5719354748725891;0.7118800282478333;0.568350076675415
215;0.7236533164978027;0.5713460445404053;0.709879994392395;0.5748178362846375
216;0.7239111065864563;0.571501612663269;0.7236400246620178;0.5774317383766174
217;0.7235333323478699;0.5717800259590149;0.7278800010681152;0.5610017776489258
218;0.7240844368934631;0.5709046125411987;0.7325599789619446;0.5513038039207458
219;0.7238444685935974;0.5707948207855225;0.7260000109672546;0.5659425258636475
220;0.7239822149276733;0.5715141892433167;0.7296800017356873;0.5496125817298889
221;0.7233155369758606;0.5714153051376343;0.6940400004386902;0.6112017631530762
222;0.7239333391189575;0.5713569521903992;0.7371199727058411;0.5540514588356018
223;0.723800003528595;0.5706868171691895;0.7006800174713135;0.591913104057312
224;0.723693311214447;0.5721778869628906;0.7399200201034546;0.5535297989845276
225;0.7244799733161926;0.5709092617034912;0.7274799942970276;0.5699050426483154
226;0.723942220211029;0.5715101957321167;0.735319972038269;0.5511309504508972
227;0.7235644459724426;0.5716948509216309;0.7269999980926514;0.5551115870475769
228;0.724577784538269;0.5706142783164978;0.7231199741363525;0.5533737540245056
229;0.7224355340003967;0.572895348072052;0.7236400246620178;0.555801272392273
230;0.7226755619049072;0.5718479752540588;0.7203999757766724;0.5618202686309814
231;0.7233155369758606;0.5722964406013489;0.7139999866485596;0.5607513189315796
232;0.7235022187232971;0.5714579820632935;0.7232400178909302;0.5908611416816711
233;0.7236889004707336;0.5714386105537415;0.7211199998855591;0.5592368245124817
234;0.7234222292900085;0.5715850591659546;0.7274399995803833;0.5521451830863953
235;0.7235466837882996;0.5715759992599487;0.7313600182533264;0.5496706962585449
236;0.7233511209487915;0.5713301301002502;0.7368800044059753;0.5629604458808899
237;0.7232755422592163;0.5712631940841675;0.7386000156402588;0.5686442852020264
238;0.723111093044281;0.5721322298049927;0.728600025177002;0.5517619848251343
239;0.7234933376312256;0.5716135501861572;0.7353600263595581;0.5655959248542786
240;0.7236533164978027;0.5715945363044739;0.7335600256919861;0.57182377576828
241;0.7233066558837891;0.5711926221847534;0.7190399765968323;0.6093026995658875
242;0.7234755754470825;0.5723998546600342;0.7349200248718262;0.5511660575866699
243;0.723746657371521;0.5708367228507996;0.7076799869537354;0.590813934803009
244;0.7231422066688538;0.57109135389328;0.724560022354126;0.5611841082572937
245;0.7240177989006042;0.5708485245704651;0.7219600081443787;0.5584585666656494
246;0.7231600284576416;0.570864737033844;0.7326400279998779;0.5502666234970093
247;0.7231600284576416;0.5712352395057678;0.7341600060462952;0.5538813471794128
248;0.7237377762794495;0.5702502727508545;0.7292400002479553;0.5476214289665222
249;0.7228844165802002;0.5714014768600464;0.7356799840927124;0.5536462664604187
250;0.7235866785049438;0.5711399912834167;0.7383999824523926;0.5539279580116272
251;0.7241066694259644;0.5712658762931824;0.7235999703407288;0.5570752620697021
252;0.7235555648803711;0.571406364440918;0.7292400002479553;0.5764562487602234
253;0.7235733270645142;0.5720542669296265;0.7311199903488159;0.5500535368919373
254;0.7235066890716553;0.5708306431770325;0.7262799739837646;0.5526762008666992
255;0.7229688763618469;0.5709903240203857;0.7335600256919861;0.5508354902267456
256;0.7234399914741516;0.5717678070068359;0.7276800274848938;0.549769401550293
257;0.7229999899864197;0.5712551474571228;0.722000002861023;0.5666497349739075
258;0.7240310907363892;0.5700278282165527;0.7081599831581116;0.5719591975212097
259;0.7234444618225098;0.5720162987709045;0.737559974193573;0.5585636496543884
260;0.7236621975898743;0.5713251829147339;0.6955199837684631;0.6332539319992065
261;0.7241600155830383;0.5714490413665771;0.7138000130653381;0.5705143809318542
262;0.7236310839653015;0.5715104937553406;0.7297199964523315;0.5592301487922668
263;0.7238444685935974;0.5710036754608154;0.7286400198936462;0.5518873929977417
264;0.7239644527435303;0.571459949016571;0.7355200052261353;0.5513437390327454
265;0.7236711382865906;0.5707223415374756;0.7240399718284607;0.5724692940711975
266;0.7235333323478699;0.5715672373771667;0.7297999858856201;0.5526305437088013
267;0.7232622504234314;0.5708169937133789;0.7319999933242798;0.5603559613227844
268;0.7238888740539551;0.5719515085220337;0.7332000136375427;0.5526176691055298
269;0.7234177589416504;0.5713788270950317;0.7280399799346924;0.5570541024208069
270;0.7237511277198792;0.5708218812942505;0.7280799746513367;0.5725228786468506
271;0.7233866453170776;0.5714479088783264;0.7347599864006042;0.5543518662452698
272;0.723164439201355;0.572093665599823;0.7345200181007385;0.5566315054893494
273;0.722653329372406;0.5723786354064941;0.7172399759292603;0.5649377703666687
274;0.7228977680206299;0.57155841588974;0.6780800223350525;0.6466101408004761
275;0.7233155369758606;0.5716416835784912;0.7323200106620789;0.5532194375991821
276;0.7230088710784912;0.5723168253898621;0.7271999716758728;0.5748986005783081
277;0.7236266732215881;0.5711389183998108;0.7350000143051147;0.555483341217041
278;0.7233777642250061;0.5717806220054626;0.7297999858856201;0.5529586672782898
279;0.7231910824775696;0.5715499520301819;0.7273600101470947;0.5730511546134949
280;0.7231066823005676;0.5707852840423584;0.7265200018882751;0.5538865923881531
281;0.7238977551460266;0.5719022154808044;0.7318400144577026;0.5589078664779663
282;0.7235866785049438;0.5707696080207825;0.734279990196228;0.5537639260292053
283;0.7225866913795471;0.5725869536399841;0.7329599857330322;0.5786364674568176
284;0.7240800261497498;0.5716038346290588;0.7238399982452393;0.5581408143043518
285;0.7245911359786987;0.5711234211921692;0.6951599717140198;0.6369515657424927
286;0.7233155369758606;0.5715863704681396;0.7332000136375427;0.5661022663116455
287;0.7238311171531677;0.5711244344711304;0.7090399861335754;0.5655677318572998
288;0.7235955595970154;0.5718778967857361;0.7310400009155273;0.5594810247421265
289;0.7230666875839233;0.5705452561378479;0.6952000260353088;0.6261189579963684
290;0.7237955331802368;0.5710554718971252;0.7184399962425232;0.5843871235847473
291;0.725088894367218;0.5710813403129578;0.7231600284576416;0.586314857006073
292;0.7241600155830383;0.5714448690414429;0.7287200093269348;0.5757575631141663
293;0.72362220287323;0.5709340572357178;0.7365999817848206;0.5544075965881348
294;0.7241289019584656;0.5707895755767822;0.7233200073242188;0.5624945759773254
295;0.7235910892486572;0.5717092156410217;0.7389199733734131;0.5633945465087891
296;0.723995566368103;0.5702369809150696;0.723360002040863;0.5693939328193665
297;0.7232711315155029;0.5723519325256348;0.733519971370697;0.5576417446136475
298;0.723484456539154;0.5711158514022827;0.7129999995231628;0.5610090494155884
299;0.7231689095497131;0.5718259215354919;0.7338399887084961;0.5574986934661865
