epoch;accuracy;loss;val_accuracy;val_loss
29;0.8299440145492554;0.3783673644065857;0.6454654335975647;0.8138974905014038
30;0.8302599787712097;0.37732356786727905;0.6316327452659607;0.8547791242599487
31;0.8301600217819214;0.3769569396972656;0.6321399807929993;0.8237600326538086
32;0.8305919766426086;0.37659722566604614;0.6387163400650024;0.8433661460876465
33;0.8306040167808533;0.3759540319442749;0.6327236294746399;0.8362557888031006
34;0.8308680057525635;0.37565168738365173;0.648507297039032;0.8105747103691101
35;0.8315200209617615;0.3750036656856537;0.6039436459541321;0.9062473177909851
36;0.8309720158576965;0.37467852234840393;0.610001802444458;0.8889527916908264
37;0.8307279944419861;0.374543160200119;0.6095763444900513;0.9271297454833984
38;0.831496000289917;0.37385302782058716;0.6063327193260193;0.9100874662399292
39;0.8312839865684509;0.37376710772514343;0.6328636407852173;0.8387196660041809
40;0.8317999839782715;0.3733821511268616;0.639496386051178;0.7918447256088257
41;0.8315799832344055;0.3733993470668793;0.605789065361023;0.9289425015449524
42;0.8315479755401611;0.37306544184684753;0.6089509129524231;0.8506345748901367
43;0.8324400186538696;0.37261059880256653;0.6189690828323364;0.8620877861976624
44;0.8322160243988037;0.37221506237983704;0.6097182035446167;0.8544482588768005
45;0.8324519991874695;0.37231001257896423;0.582565426826477;0.9887168407440186
46;0.832099974155426;0.3718852698802948;0.6066636443138123;0.9215895533561707
47;0.8323280215263367;0.3718774914741516;0.6333799958229065;0.8261211514472961
48;0.8325960040092468;0.37177079916000366;0.6064145565032959;0.8915533423423767
49;0.8330240249633789;0.37128281593322754;0.5934399962425232;0.9956769347190857
50;0.8329520225524902;0.37134140729904175;0.6111363768577576;0.871797502040863
51;0.8331959843635559;0.37085506319999695;0.590510904788971;0.9507755041122437
52;0.8328080177307129;0.37111830711364746;0.5804200172424316;0.9757493138313293
53;0.8332759737968445;0.3708823621273041;0.6194145679473877;0.8323330879211426
54;0.8332920074462891;0.37039896845817566;0.5848509073257446;0.9524331092834473
55;0.8336120247840881;0.3703696131706238;0.5792291164398193;0.9933059215545654
56;0.8333039879798889;0.37003228068351746;0.6060709357261658;0.8996744155883789
57;0.8337879776954651;0.3699212372303009;0.6039272546768188;0.8868224024772644
58;0.8341000080108643;0.3697783350944519;0.5503163933753967;1.06922447681427
59;0.83406001329422;0.36978796124458313;0.5956963896751404;0.9500169157981873
60;0.8340680003166199;0.36949652433395386;0.5851672887802124;0.9660569429397583
61;0.8335880041122437;0.36946675181388855;0.5793508887290955;0.9613339900970459
62;0.833840012550354;0.36934974789619446;0.5987854599952698;0.9401594996452332
63;0.8336840271949768;0.3693309724330902;0.5768290758132935;0.9925635457038879
64;0.8341559767723083;0.36884811520576477;0.5811454653739929;0.9711793065071106
65;0.8343639969825745;0.3688630759716034;0.5722509026527405;1.023684024810791
66;0.8344039916992188;0.36897605657577515;0.5707236528396606;1.0259511470794678
67;0.8345959782600403;0.3686053156852722;0.606330931186676;0.9095456004142761
68;0.834667980670929;0.3686182498931885;0.5828272700309753;0.9260628819465637
69;0.8345999717712402;0.3685309588909149;0.586250901222229;0.9645560383796692
70;0.8350639939308167;0.36826205253601074;0.6115672588348389;0.8866775631904602
71;0.8346840143203735;0.3684891164302826;0.5718072652816772;1.0252147912979126
72;0.8348680138587952;0.3681288957595825;0.5893945693969727;0.9575820565223694
73;0.8347560167312622;0.36808207631111145;0.5833436250686646;0.9836804270744324
74;0.8345280289649963;0.3679100573062897;0.5842454433441162;0.9385355114936829
75;0.8351479768753052;0.3679266571998596;0.592383623123169;0.9299600124359131
76;0.8347200155258179;0.3678824007511139;0.5889836549758911;0.9621846675872803
77;0.8351160287857056;0.3678668737411499;0.5739127397537231;0.985988974571228
78;0.8349679708480835;0.36757737398147583;0.5695745348930359;0.9791650176048279
79;0.8349959850311279;0.3676302433013916;0.5889727473258972;0.9111937284469604
80;0.8349679708480835;0.3675197958946228;0.5695000290870667;1.0064783096313477
81;0.8355079889297485;0.36751967668533325;0.5952472686767578;0.9243219494819641
82;0.8349199891090393;0.36743441224098206;0.5569509267807007;1.0401537418365479
83;0.8355680108070374;0.36733612418174744;0.5755708813667297;1.0009856224060059
84;0.8356760144233704;0.36733365058898926;0.6078709363937378;0.8656694293022156
85;0.8351759910583496;0.3671146035194397;0.5435745716094971;1.133052945137024
86;0.8354679942131042;0.36695006489753723;0.5983636379241943;0.8639353513717651
87;0.835204005241394;0.3668064773082733;0.5918072462081909;0.9720660448074341
88;0.8354960083961487;0.36697918176651;0.5765072703361511;0.9610092043876648
89;0.835319995880127;0.36670443415641785;0.5683163404464722;1.0593608617782593
90;0.8353080153465271;0.36673951148986816;0.5557072758674622;1.0679744482040405
91;0.8362759947776794;0.3666418492794037;0.5413690805435181;1.1017670631408691
92;0.8350800275802612;0.3666307330131531;0.5733309388160706;0.998366117477417
93;0.8354120254516602;0.366508424282074;0.5717254281044006;0.9873270392417908
94;0.8362600207328796;0.36635640263557434;0.5929563641548157;0.9378540515899658
95;0.8358399868011475;0.366543710231781;0.5625908970832825;1.0875959396362305
96;0.8354359865188599;0.3662620186805725;0.5561145544052124;1.088101863861084
97;0.8363119959831238;0.36635127663612366;0.6004236340522766;0.9296775460243225
98;0.8357560038566589;0.36623379588127136;0.5767345428466797;0.9709486365318298
99;0.8360199928283691;0.36593160033226013;0.5662163496017456;0.9865862727165222
